af,MAC,pn,ps,SC,rep,sample.n,year
0.9375,15,98,212,OO,82,8,18
0.785714285714286,11,52,111,OO,82,8,18
0.666666666666667,4,3,1,OO,82,8,18
0.625,5,6,6,OO,82,8,18
0.5,4,5,3,OO,82,8,18
0.166666666666667,1,1,1,OO,82,8,18
0.333333333333333,2,1,2,OO,82,8,18
0.375,3,4,10,OO,82,8,18
0.875,7,2,1,OO,82,8,18
0.916666666666667,11,21,29,OO,82,8,18
1,14,58,90,OO,82,8,18
0.25,2,3,7,OO,82,8,18
1,16,136,275,OO,82,8,18
1,12,18,24,OO,82,8,18
0.5,3,2,1,OO,82,8,18
0.75,6,2,5,OO,82,8,18
1,10,3,10,OO,82,8,18
1,8,4,2,OO,82,8,18
0,0,15561,19138,OO,83,8,17
0.0714285714285714,1,78,103,OO,83,8,17
0.142857142857143,2,56,114,OO,83,8,17
0.214285714285714,3,61,134,OO,83,8,17
0.1875,3,598,1100,OO,83,8,17
0.125,2,443,1012,OO,83,8,17
0.0625,1,508,924,OO,83,8,17
0.428571428571429,6,44,112,OO,83,8,17
0.0833333333333333,1,15,14,OO,83,8,17
0.8125,13,145,259,OO,83,8,17
0.166666666666667,2,6,8,OO,83,8,17
0.75,12,139,334,OO,83,8,17
0.875,14,80,187,OO,83,8,17
0.6875,11,200,430,OO,83,8,17
0.9375,15,35,80,OO,83,8,17
0.928571428571429,13,7,11,OO,83,8,17
0.625,10,221,566,OO,83,8,17
0.785714285714286,11,12,28,OO,83,8,17
0.642857142857143,9,26,44,OO,83,8,17
0.5,7,49,85,OO,83,8,17
0.3125,5,370,853,OO,83,8,17
0.357142857142857,5,38,98,OO,83,8,17
0.285714285714286,4,51,114,OO,83,8,17
0.375,6,417,899,OO,83,8,17
0.25,4,547,1090,OO,83,8,17
0.4375,7,373,780,OO,83,8,17
0.916666666666667,11,0,2,OO,83,8,17
0.5,8,425,965,OO,83,8,17
0.5625,9,233,545,OO,83,8,17
0.333333333333333,4,3,12,OO,83,8,17
0.714285714285714,10,19,34,OO,83,8,17
0.857142857142857,12,10,13,OO,83,8,17
0.25,3,9,11,OO,83,8,17
0.5,6,5,12,OO,83,8,17
1,16,17,29,OO,83,8,17
0.571428571428571,8,33,64,OO,83,8,17
0.583333333333333,7,2,7,OO,83,8,17
0.1,1,1,2,OO,83,8,17
0.416666666666667,5,5,8,OO,83,8,17
0.666666666666667,8,2,5,OO,83,8,17
0.4,4,0,1,OO,83,8,17
0.5,5,1,0,OO,83,8,17
0.833333333333333,10,0,2,OO,83,8,17
0.75,9,0,6,OO,83,8,17
0.8,8,1,0,OO,83,8,17
0.3,3,1,0,OO,83,8,17
0.6,6,0,1,OO,83,8,17
1,14,1,1,OO,83,8,17
0.2,2,0,1,OO,83,8,17
0,0,16107,20118,OO,83,8,18
0.285714285714286,4,171,363,OO,83,8,18
0.333333333333333,4,70,153,OO,83,8,18
0.4,4,28,45,OO,83,8,18
0.642857142857143,9,148,297,OO,83,8,18
0.5625,9,159,365,OO,83,8,18
0.25,4,127,307,OO,83,8,18
0.571428571428571,8,164,344,OO,83,8,18
0.5,6,87,162,OO,83,8,18
0.0833333333333333,1,75,120,OO,83,8,18
0.5,7,148,320,OO,83,8,18
0.4375,7,138,311,OO,83,8,18
0.214285714285714,3,110,254,OO,83,8,18
0.3125,5,129,298,OO,83,8,18
0.5,8,92,248,OO,83,8,18
0.25,3,81,149,OO,83,8,18
0.357142857142857,5,124,312,OO,83,8,18
0.142857142857143,2,107,237,OO,83,8,18
0.375,3,7,10,OO,83,8,18
0.6,6,26,46,OO,83,8,18
0.166666666666667,2,68,168,OO,83,8,18
0.625,10,124,294,OO,83,8,18
0.375,6,131,330,OO,83,8,18
0.714285714285714,10,161,361,OO,83,8,18
0.6875,11,138,341,OO,83,8,18
0.785714285714286,11,119,264,OO,83,8,18
0.428571428571429,6,154,276,OO,83,8,18
0.5,4,8,14,OO,83,8,18
0.833333333333333,10,49,89,OO,83,8,18
0.416666666666667,5,65,143,OO,83,8,18
0.75,9,68,123,OO,83,8,18
0.3,3,24,44,OO,83,8,18
0.0714285714285714,1,132,324,OO,83,8,18
0.0625,1,134,262,OO,83,8,18
0.666666666666667,8,77,129,OO,83,8,18
0.8,8,17,31,OO,83,8,18
0.75,12,113,254,OO,83,8,18
0.5,5,30,49,OO,83,8,18
0.583333333333333,7,81,126,OO,83,8,18
0.1875,3,85,215,OO,83,8,18
0.125,1,1,7,OO,83,8,18
0.125,2,115,223,OO,83,8,18
0.1,1,23,44,OO,83,8,18
0.2,2,28,47,OO,83,8,18
0.25,2,5,11,OO,83,8,18
0.7,7,24,46,OO,83,8,18
0.916666666666667,11,43,59,OO,83,8,18
1,6,0,1,OO,83,8,18
0.8125,13,101,252,OO,83,8,18
0.857142857142857,12,85,162,OO,83,8,18
0.9375,15,66,149,OO,83,8,18
0.875,14,77,177,OO,83,8,18
0.928571428571429,13,86,170,OO,83,8,18
1,16,135,281,OO,83,8,18
1,14,97,180,OO,83,8,18
1,12,38,67,OO,83,8,18
0.9,9,14,17,OO,83,8,18
0.75,6,8,8,OO,83,8,18
0.333333333333333,2,0,3,OO,83,8,18
0.5,2,1,0,OO,83,8,18
0.625,5,3,8,OO,83,8,18
1,8,4,5,OO,83,8,18
0.833333333333333,5,0,1,OO,83,8,18
1,10,11,19,OO,83,8,18
0.875,7,4,4,OO,83,8,18
0.5,3,2,0,OO,83,8,18
0.166666666666667,1,1,1,OO,83,8,18
0,0,15488,18985,OO,84,8,17
0.0714285714285714,1,184,306,OO,84,8,17
0.3125,5,354,878,OO,84,8,17
0.357142857142857,5,125,304,OO,84,8,17
0.428571428571429,6,123,230,OO,84,8,17
0.5,8,305,643,OO,84,8,17
0.0625,1,535,943,OO,84,8,17
0.214285714285714,3,162,270,OO,84,8,17
0.4375,7,277,555,OO,84,8,17
0.5625,9,178,366,OO,84,8,17
0.25,4,348,836,OO,84,8,17
0.1875,3,389,807,OO,84,8,17
0.285714285714286,4,136,310,OO,84,8,17
0.142857142857143,2,135,306,OO,84,8,17
0.0833333333333333,1,34,60,OO,84,8,17
0.5,7,97,213,OO,84,8,17
0.5,6,19,39,OO,84,8,17
0.571428571428571,8,75,169,OO,84,8,17
0.75,9,6,21,OO,84,8,17
0.75,12,175,355,OO,84,8,17
0.625,10,221,495,OO,84,8,17
0.8125,13,81,189,OO,84,8,17
0.6875,11,178,376,OO,84,8,17
0.785714285714286,11,21,66,OO,84,8,17
0.125,2,425,888,OO,84,8,17
0.714285714285714,10,81,132,OO,84,8,17
0.666666666666667,8,12,22,OO,84,8,17
0.1,1,5,6,OO,84,8,17
0.642857142857143,9,86,144,OO,84,8,17
0.875,14,57,93,OO,84,8,17
0.375,6,363,844,OO,84,8,17
0.416666666666667,5,19,46,OO,84,8,17
0.166666666666667,2,25,51,OO,84,8,17
0.3,3,4,4,OO,84,8,17
0.5,5,4,4,OO,84,8,17
0.25,3,24,51,OO,84,8,17
0.333333333333333,4,30,50,OO,84,8,17
0.833333333333333,10,8,12,OO,84,8,17
0.928571428571429,13,5,15,OO,84,8,17
0.857142857142857,12,13,53,OO,84,8,17
0.7,7,1,5,OO,84,8,17
0.9375,15,16,29,OO,84,8,17
0.375,3,0,1,OO,84,8,17
0.583333333333333,7,12,33,OO,84,8,17
0.4,4,2,7,OO,84,8,17
0.625,5,0,1,OO,84,8,17
0.2,2,3,6,OO,84,8,17
1,16,2,1,OO,84,8,17
1,14,0,3,OO,84,8,17
0.916666666666667,11,3,5,OO,84,8,17
0.6,6,1,8,OO,84,8,17
0.8,8,1,1,OO,84,8,17
0.9,9,0,1,OO,84,8,17
0,0,16023,20183,OO,84,8,18
0.3125,5,230,602,OO,84,8,18
0.333333333333333,4,27,31,OO,84,8,18
0.285714285714286,4,79,157,OO,84,8,18
0.6875,11,174,360,OO,84,8,18
0.5625,9,292,639,OO,84,8,18
0.25,4,247,636,OO,84,8,18
0.5,7,131,228,OO,84,8,18
0.571428571428571,8,99,165,OO,84,8,18
0.0625,1,294,410,OO,84,8,18
0.4375,7,237,582,OO,84,8,18
0.5,8,408,942,OO,84,8,18
0.214285714285714,3,73,118,OO,84,8,18
0.375,6,204,508,OO,84,8,18
0.625,10,179,495,OO,84,8,18
0.357142857142857,5,79,166,OO,84,8,18
0.0714285714285714,1,85,120,OO,84,8,18
0.642857142857143,9,66,112,OO,84,8,18
0.416666666666667,5,29,45,OO,84,8,18
0.714285714285714,10,46,116,OO,84,8,18
0.125,2,177,338,OO,84,8,18
0.5,6,34,41,OO,84,8,18
0.0833333333333333,1,22,40,OO,84,8,18
0.428571428571429,6,92,180,OO,84,8,18
0.4,4,5,8,OO,84,8,18
0.75,9,12,26,OO,84,8,18
0.75,12,246,544,OO,84,8,18
0.142857142857143,2,68,139,OO,84,8,18
0.25,2,0,2,OO,84,8,18
0.583333333333333,7,31,32,OO,84,8,18
0.8125,13,154,361,OO,84,8,18
0.1875,3,195,427,OO,84,8,18
0.166666666666667,2,26,40,OO,84,8,18
0.3,3,11,10,OO,84,8,18
0.25,3,19,30,OO,84,8,18
0.9375,15,53,155,OO,84,8,18
1,10,3,6,OO,84,8,18
1,16,282,586,OO,84,8,18
0.785714285714286,11,63,84,OO,84,8,18
0.857142857142857,12,60,89,OO,84,8,18
1,14,56,86,OO,84,8,18
0.875,14,133,234,OO,84,8,18
1,12,7,15,OO,84,8,18
0.928571428571429,13,21,42,OO,84,8,18
0.833333333333333,10,14,18,OO,84,8,18
0.625,5,1,2,OO,84,8,18
0.9,9,2,5,OO,84,8,18
0.6,6,2,7,OO,84,8,18
1,8,2,0,OO,84,8,18
0.666666666666667,8,26,27,OO,84,8,18
0.1,1,5,10,OO,84,8,18
0.125,1,0,1,OO,84,8,18
0.8,8,2,2,OO,84,8,18
0.5,5,10,7,OO,84,8,18
0.75,6,0,1,OO,84,8,18
0.916666666666667,11,5,8,OO,84,8,18
0.2,2,3,12,OO,84,8,18
0.7,7,2,3,OO,84,8,18
0.875,7,1,0,OO,84,8,18
0.375,3,1,3,OO,84,8,18
0.5,3,0,1,OO,84,8,18
0.666666666666667,4,0,1,OO,84,8,18
0,0,15298,18949,OO,85,8,17
0.3125,5,362,897,OO,85,8,17
0.125,2,432,861,OO,85,8,17
0.4375,7,450,969,OO,85,8,17
0.5,8,304,681,OO,85,8,17
0.5625,9,273,493,OO,85,8,17
0.428571428571429,6,78,187,OO,85,8,17
0.0625,1,767,1067,OO,85,8,17
0.25,4,340,706,OO,85,8,17
0.375,6,343,800,OO,85,8,17
0.357142857142857,5,100,186,OO,85,8,17
0.625,10,258,576,OO,85,8,17
0.5,7,75,178,OO,85,8,17
0.142857142857143,2,116,263,OO,85,8,17
0.785714285714286,11,31,53,OO,85,8,17
0.6875,11,226,522,OO,85,8,17
0.1875,3,428,918,OO,85,8,17
0.75,12,132,281,OO,85,8,17
0.714285714285714,10,44,106,OO,85,8,17
0.25,3,21,25,OO,85,8,17
0.214285714285714,3,117,257,OO,85,8,17
0.8125,13,88,185,OO,85,8,17
0.642857142857143,9,47,124,OO,85,8,17
0.285714285714286,4,108,196,OO,85,8,17
0.857142857142857,12,12,18,OO,85,8,17
0.571428571428571,8,49,135,OO,85,8,17
0.0714285714285714,1,176,285,OO,85,8,17
0.75,9,3,8,OO,85,8,17
0.875,14,39,77,OO,85,8,17
0.166666666666667,2,8,28,OO,85,8,17
0.9375,15,26,44,OO,85,8,17
0.5,5,1,1,OO,85,8,17
0.0833333333333333,1,26,29,OO,85,8,17
0.416666666666667,5,9,16,OO,85,8,17
0.5,6,8,16,OO,85,8,17
0.583333333333333,7,4,11,OO,85,8,17
0.928571428571429,13,8,17,OO,85,8,17
0.6,6,0,3,OO,85,8,17
0.666666666666667,8,4,9,OO,85,8,17
0.333333333333333,4,10,16,OO,85,8,17
0.833333333333333,10,1,2,OO,85,8,17
1,16,14,23,OO,85,8,17
0.1,1,2,4,OO,85,8,17
0.4,4,2,1,OO,85,8,17
0.2,2,1,4,OO,85,8,17
0.25,2,1,1,OO,85,8,17
0.3,3,0,1,OO,85,8,17
0.8,8,1,1,OO,85,8,17
1,14,5,4,OO,85,8,17
0.7,7,0,1,OO,85,8,17
0.125,1,0,1,OO,85,8,17
0.916666666666667,11,0,1,OO,85,8,17
0.375,3,0,1,OO,85,8,17
0,0,16273,20554,OO,85,8,18
0.214285714285714,3,124,279,OO,85,8,18
0.25,3,41,87,OO,85,8,18
0.666666666666667,8,42,76,OO,85,8,18
0.4375,7,212,438,OO,85,8,18
0.1875,3,165,326,OO,85,8,18
0.428571428571429,6,142,326,OO,85,8,18
0.0714285714285714,1,57,122,OO,85,8,18
0.357142857142857,5,135,288,OO,85,8,18
0.5625,9,166,389,OO,85,8,18
0.416666666666667,5,58,97,OO,85,8,18
0.142857142857143,2,55,116,OO,85,8,18
0.25,4,177,376,OO,85,8,18
0.625,10,97,258,OO,85,8,18
0.642857142857143,9,84,181,OO,85,8,18
0.285714285714286,4,129,268,OO,85,8,18
0.5,8,266,638,OO,85,8,18
0.3125,5,191,431,OO,85,8,18
0.5,7,214,357,OO,85,8,18
0.4,4,17,29,OO,85,8,18
0.166666666666667,2,41,74,OO,85,8,18
0.785714285714286,11,109,218,OO,85,8,18
0.75,12,189,427,OO,85,8,18
0.571428571428571,8,135,302,OO,85,8,18
0.75,6,2,0,OO,85,8,18
0.125,2,66,153,OO,85,8,18
0.6875,11,172,399,OO,85,8,18
0.714285714285714,10,104,226,OO,85,8,18
0.0625,1,106,179,OO,85,8,18
0.583333333333333,7,55,91,OO,85,8,18
0.0833333333333333,1,20,50,OO,85,8,18
0.75,9,30,63,OO,85,8,18
0.6,6,16,25,OO,85,8,18
0.5,6,80,119,OO,85,8,18
0.375,6,164,398,OO,85,8,18
0.333333333333333,4,49,103,OO,85,8,18
0.3,3,15,25,OO,85,8,18
0.833333333333333,10,23,46,OO,85,8,18
0.8,8,14,14,OO,85,8,18
0.8125,13,92,229,OO,85,8,18
0.9375,15,30,85,OO,85,8,18
0.2,2,10,20,OO,85,8,18
0.5,5,11,33,OO,85,8,18
0.375,3,4,5,OO,85,8,18
0.125,1,3,6,OO,85,8,18
1,16,253,549,OO,85,8,18
1,14,130,239,OO,85,8,18
1,8,1,2,OO,85,8,18
0.928571428571429,13,49,58,OO,85,8,18
0.857142857142857,12,58,151,OO,85,8,18
0.625,5,1,5,OO,85,8,18
1,12,36,50,OO,85,8,18
0.875,14,88,179,OO,85,8,18
0.916666666666667,11,16,21,OO,85,8,18
0.25,2,1,3,OO,85,8,18
0.5,2,1,0,OO,85,8,18
0.9,9,4,3,OO,85,8,18
0.7,7,6,15,OO,85,8,18
0.1,1,8,15,OO,85,8,18
0.5,4,1,3,OO,85,8,18
1,10,9,17,OO,85,8,18
0.5,3,0,1,OO,85,8,18
0.333333333333333,2,0,1,OO,85,8,18
0.166666666666667,1,1,0,OO,85,8,18
0,0,15154,18777,OO,86,8,17
0.285714285714286,4,126,215,OO,86,8,17
0.214285714285714,3,117,227,OO,86,8,17
0.1875,3,500,1063,OO,86,8,17
0.5,8,303,683,OO,86,8,17
0.357142857142857,5,111,194,OO,86,8,17
0.4375,7,429,947,OO,86,8,17
0.428571428571429,6,109,224,OO,86,8,17
0.5625,9,222,521,OO,86,8,17
0.166666666666667,2,29,37,OO,86,8,17
0.5,7,74,174,OO,86,8,17
0.142857142857143,2,123,213,OO,86,8,17
0.25,4,417,994,OO,86,8,17
0.0625,1,650,859,OO,86,8,17
0.375,6,443,857,OO,86,8,17
0.625,10,189,527,OO,86,8,17
0.125,2,395,832,OO,86,8,17
0.333333333333333,4,14,29,OO,86,8,17
0.25,3,26,33,OO,86,8,17
0.571428571428571,8,56,131,OO,86,8,17
0.75,12,168,358,OO,86,8,17
0.785714285714286,11,26,68,OO,86,8,17
0.5,6,13,32,OO,86,8,17
0.642857142857143,9,54,88,OO,86,8,17
0.714285714285714,10,33,79,OO,86,8,17
0.6875,11,197,440,OO,86,8,17
0.0714285714285714,1,157,197,OO,86,8,17
0.8125,13,69,154,OO,86,8,17
0.875,14,63,131,OO,86,8,17
0.857142857142857,12,12,33,OO,86,8,17
0.3125,5,403,841,OO,86,8,17
0.416666666666667,5,23,23,OO,86,8,17
0.2,2,3,4,OO,86,8,17
0.0833333333333333,1,33,53,OO,86,8,17
0.8,8,0,2,OO,86,8,17
0.666666666666667,8,7,18,OO,86,8,17
0.9375,15,37,69,OO,86,8,17
0.916666666666667,11,1,1,OO,86,8,17
0.928571428571429,13,7,18,OO,86,8,17
0.583333333333333,7,7,18,OO,86,8,17
0.125,1,1,2,OO,86,8,17
0.1,1,7,8,OO,86,8,17
0.75,9,6,12,OO,86,8,17
1,14,2,8,OO,86,8,17
0.4,4,4,3,OO,86,8,17
1,16,23,27,OO,86,8,17
0.9,9,1,1,OO,86,8,17
0.6,6,2,3,OO,86,8,17
0.5,5,2,4,OO,86,8,17
0.833333333333333,10,0,2,OO,86,8,17
0.3,3,0,3,OO,86,8,17
0.7,7,0,1,OO,86,8,17
0,0,16315,20561,OO,86,8,18
0.5,6,80,135,OO,86,8,18
0.0625,1,47,90,OO,86,8,18
0.142857142857143,2,81,208,OO,86,8,18
0.714285714285714,10,123,238,OO,86,8,18
0.5625,9,183,374,OO,86,8,18
0.125,2,67,164,OO,86,8,18
0.583333333333333,7,72,135,OO,86,8,18
0.642857142857143,9,85,207,OO,86,8,18
0.0714285714285714,1,60,81,OO,86,8,18
0.4375,7,140,382,OO,86,8,18
0.5,7,195,354,OO,86,8,18
0.571428571428571,8,152,314,OO,86,8,18
0.428571428571429,6,143,348,OO,86,8,18
0.5,5,28,42,OO,86,8,18
0.625,10,104,303,OO,86,8,18
0.0833333333333333,1,39,65,OO,86,8,18
0.375,6,186,479,OO,86,8,18
0.5,8,205,504,OO,86,8,18
0.666666666666667,8,49,78,OO,86,8,18
0.75,6,2,7,OO,86,8,18
0.7,7,20,22,OO,86,8,18
0.6875,11,143,349,OO,86,8,18
0.416666666666667,5,99,150,OO,86,8,18
0.166666666666667,2,34,75,OO,86,8,18
0.3125,5,129,334,OO,86,8,18
0.25,4,185,366,OO,86,8,18
0.285714285714286,4,146,336,OO,86,8,18
0.4,4,23,49,OO,86,8,18
0.357142857142857,5,145,328,OO,86,8,18
0.5,4,5,12,OO,86,8,18
0.6,6,23,34,OO,86,8,18
0.214285714285714,3,106,260,OO,86,8,18
0.8125,13,128,248,OO,86,8,18
0.785714285714286,11,86,179,OO,86,8,18
0.833333333333333,10,31,48,OO,86,8,18
0.75,12,126,342,OO,86,8,18
0.857142857142857,12,71,105,OO,86,8,18
0.1875,3,120,310,OO,86,8,18
0.2,2,19,38,OO,86,8,18
0.75,9,47,108,OO,86,8,18
0.333333333333333,4,75,137,OO,86,8,18
0.25,3,76,122,OO,86,8,18
0.3,3,37,46,OO,86,8,18
1,16,224,476,OO,86,8,18
1,12,42,69,OO,86,8,18
1,10,15,16,OO,86,8,18
1,14,139,264,OO,86,8,18
0.666666666666667,4,1,1,OO,86,8,18
0.8,8,8,22,OO,86,8,18
0.9375,15,41,58,OO,86,8,18
0.125,1,3,5,OO,86,8,18
0.1,1,15,15,OO,86,8,18
0.625,5,0,8,OO,86,8,18
0.25,2,5,7,OO,86,8,18
0.875,7,2,5,OO,86,8,18
0.375,3,9,11,OO,86,8,18
0.875,14,44,98,OO,86,8,18
0.928571428571429,13,37,60,OO,86,8,18
0.916666666666667,11,23,41,OO,86,8,18
0.9,9,2,11,OO,86,8,18
0.5,3,2,1,OO,86,8,18
1,6,2,0,OO,86,8,18
1,8,2,2,OO,86,8,18
0.166666666666667,1,1,1,OO,86,8,18
0.333333333333333,2,1,0,OO,86,8,18
0,0,15456,18988,OO,87,8,17
0.125,2,387,822,OO,87,8,17
0.285714285714286,4,129,254,OO,87,8,17
0.25,4,369,863,OO,87,8,17
0.4375,7,339,789,OO,87,8,17
0.375,6,428,916,OO,87,8,17
0.333333333333333,4,28,55,OO,87,8,17
0.428571428571429,6,101,225,OO,87,8,17
0.75,9,12,10,OO,87,8,17
0.357142857142857,5,126,282,OO,87,8,17
0.0625,1,572,934,OO,87,8,17
0.1875,3,426,933,OO,87,8,17
0.142857142857143,2,108,233,OO,87,8,17
0.3125,5,376,783,OO,87,8,17
0.714285714285714,10,40,77,OO,87,8,17
0.6875,11,144,307,OO,87,8,17
0.166666666666667,2,25,60,OO,87,8,17
0.8125,13,96,193,OO,87,8,17
0.75,12,122,274,OO,87,8,17
0.857142857142857,12,20,53,OO,87,8,17
0.625,10,167,449,OO,87,8,17
0.583333333333333,7,13,17,OO,87,8,17
0.642857142857143,9,56,121,OO,87,8,17
0.785714285714286,11,34,62,OO,87,8,17
0.5,8,299,639,OO,87,8,17
0.5625,9,247,566,OO,87,8,17
0.571428571428571,8,69,147,OO,87,8,17
0.25,3,31,41,OO,87,8,17
0.5,6,21,32,OO,87,8,17
0.214285714285714,3,112,242,OO,87,8,17
0.0714285714285714,1,176,269,OO,87,8,17
0.875,14,70,135,OO,87,8,17
0.416666666666667,5,27,49,OO,87,8,17
0.1,1,7,5,OO,87,8,17
0.5,7,79,200,OO,87,8,17
0.7,7,1,2,OO,87,8,17
0.0833333333333333,1,33,45,OO,87,8,17
0.9375,15,19,34,OO,87,8,17
1,16,27,35,OO,87,8,17
0.666666666666667,8,12,26,OO,87,8,17
0.928571428571429,13,12,17,OO,87,8,17
1,12,0,2,OO,87,8,17
0.6,6,4,3,OO,87,8,17
0.2,2,3,7,OO,87,8,17
1,10,0,2,OO,87,8,17
0.833333333333333,10,3,6,OO,87,8,17
1,14,4,8,OO,87,8,17
0.375,3,2,1,OO,87,8,17
0.5,5,1,4,OO,87,8,17
0.4,4,1,8,OO,87,8,17
0.3,3,7,3,OO,87,8,17
0.916666666666667,11,5,7,OO,87,8,17
0.8,8,0,1,OO,87,8,17
0.125,1,0,1,OO,87,8,17
0.25,2,2,0,OO,87,8,17
0.75,6,0,1,OO,87,8,17
0,0,16124,20171,OO,87,8,18
0.285714285714286,4,236,513,OO,87,8,18
0.142857142857143,2,197,444,OO,87,8,18
0.666666666666667,8,74,153,OO,87,8,18
0.428571428571429,6,267,550,OO,87,8,18
0.125,2,63,115,OO,87,8,18
0.0714285714285714,1,231,472,OO,87,8,18
0.571428571428571,8,320,713,OO,87,8,18
0.4375,7,68,144,OO,87,8,18
0.416666666666667,5,93,153,OO,87,8,18
0.214285714285714,3,176,421,OO,87,8,18
0.3125,5,66,140,OO,87,8,18
0.25,3,66,127,OO,87,8,18
0.5,6,119,196,OO,87,8,18
0.357142857142857,5,194,473,OO,87,8,18
0.166666666666667,2,81,127,OO,87,8,18
0.375,6,80,180,OO,87,8,18
0.5,7,226,530,OO,87,8,18
0.785714285714286,11,147,332,OO,87,8,18
0.75,9,51,97,OO,87,8,18
0.8125,13,37,80,OO,87,8,18
0.642857142857143,9,146,349,OO,87,8,18
0.6875,11,36,79,OO,87,8,18
0.833333333333333,10,41,76,OO,87,8,18
0.6,6,8,15,OO,87,8,18
0.5,8,60,129,OO,87,8,18
0.583333333333333,7,66,136,OO,87,8,18
0.714285714285714,10,227,500,OO,87,8,18
0.0625,1,83,189,OO,87,8,18
0.25,4,62,162,OO,87,8,18
0.5,5,17,25,OO,87,8,18
0.1,1,11,23,OO,87,8,18
0.3,3,14,19,OO,87,8,18
0.0833333333333333,1,75,149,OO,87,8,18
0.333333333333333,4,55,118,OO,87,8,18
0.166666666666667,1,1,0,OO,87,8,18
0.1875,3,58,145,OO,87,8,18
0.625,10,54,129,OO,87,8,18
0.2,2,7,22,OO,87,8,18
0.25,2,3,2,OO,87,8,18
0.7,7,12,13,OO,87,8,18
0.5625,9,89,201,OO,87,8,18
0.75,12,75,182,OO,87,8,18
0.4,4,16,31,OO,87,8,18
0.857142857142857,12,147,301,OO,87,8,18
0.875,14,26,52,OO,87,8,18
1,12,45,78,OO,87,8,18
0.916666666666667,11,40,87,OO,87,8,18
0.928571428571429,13,119,237,OO,87,8,18
0.9375,15,31,77,OO,87,8,18
1,14,225,422,OO,87,8,18
1,16,54,120,OO,87,8,18
0.8,8,6,10,OO,87,8,18
1,10,6,10,OO,87,8,18
0.625,5,0,4,OO,87,8,18
0.5,4,3,2,OO,87,8,18
0.9,9,11,5,OO,87,8,18
1,6,0,1,OO,87,8,18
0.875,7,0,1,OO,87,8,18
0.666666666666667,4,1,0,OO,87,8,18
0.75,6,0,1,OO,87,8,18
1,8,2,1,OO,87,8,18
0.125,1,0,2,OO,87,8,18
0.375,3,0,2,OO,87,8,18
0,0,15364,19025,OO,88,8,17
0.214285714285714,3,154,333,OO,88,8,17
0.142857142857143,2,176,347,OO,88,8,17
0.166666666666667,2,49,95,OO,88,8,17
0.428571428571429,6,168,325,OO,88,8,17
0.4375,7,303,658,OO,88,8,17
0.125,2,361,778,OO,88,8,17
0.357142857142857,5,171,377,OO,88,8,17
0.5,8,313,618,OO,88,8,17
0.375,6,369,755,OO,88,8,17
0.625,10,201,429,OO,88,8,17
0.0625,1,599,778,OO,88,8,17
0.0714285714285714,1,218,346,OO,88,8,17
0.285714285714286,4,173,351,OO,88,8,17
0.1875,3,261,595,OO,88,8,17
0.25,4,269,651,OO,88,8,17
0.75,12,104,213,OO,88,8,17
0.6875,11,109,271,OO,88,8,17
0.3125,5,284,757,OO,88,8,17
0.25,3,54,76,OO,88,8,17
0.0833333333333333,1,46,90,OO,88,8,17
0.416666666666667,5,38,70,OO,88,8,17
0.642857142857143,9,67,182,OO,88,8,17
0.833333333333333,10,2,23,OO,88,8,17
0.714285714285714,10,58,123,OO,88,8,17
0.857142857142857,12,25,47,OO,88,8,17
0.8125,13,98,229,OO,88,8,17
0.785714285714286,11,46,89,OO,88,8,17
0.875,14,44,69,OO,88,8,17
0.916666666666667,11,3,7,OO,88,8,17
1,16,19,26,OO,88,8,17
1,14,4,18,OO,88,8,17
0.9375,15,31,62,OO,88,8,17
0.928571428571429,13,15,19,OO,88,8,17
1,12,2,3,OO,88,8,17
0.333333333333333,4,42,115,OO,88,8,17
0.25,2,2,1,OO,88,8,17
0.571428571428571,8,108,225,OO,88,8,17
0.5,7,135,290,OO,88,8,17
0.5625,9,232,535,OO,88,8,17
0.5,5,3,15,OO,88,8,17
0.1,1,10,13,OO,88,8,17
0.4,4,8,8,OO,88,8,17
0.5,6,33,50,OO,88,8,17
0.583333333333333,7,23,42,OO,88,8,17
0.8,8,1,4,OO,88,8,17
0.666666666666667,8,17,32,OO,88,8,17
0.75,9,11,23,OO,88,8,17
0.2,2,8,17,OO,88,8,17
0.3,3,8,14,OO,88,8,17
0.375,3,1,2,OO,88,8,17
0.666666666666667,4,0,2,OO,88,8,17
0.125,1,1,2,OO,88,8,17
0.6,6,3,8,OO,88,8,17
0.7,7,3,3,OO,88,8,17
0.75,3,0,1,OO,88,8,17
1,10,0,1,OO,88,8,17
0.9,9,1,0,OO,88,8,17
0,0,15858,19792,OO,88,8,18
0.571428571428571,8,104,231,OO,88,8,18
0.166666666666667,2,37,58,OO,88,8,18
0.214285714285714,3,105,221,OO,88,8,18
0.75,12,219,478,OO,88,8,18
0.6875,11,207,562,OO,88,8,18
0.1875,3,108,291,OO,88,8,18
0.642857142857143,9,82,204,OO,88,8,18
0.75,9,43,42,OO,88,8,18
0.714285714285714,10,112,207,OO,88,8,18
0.0714285714285714,1,175,259,OO,88,8,18
0.3125,5,214,572,OO,88,8,18
0.625,10,160,356,OO,88,8,18
0.5,8,256,598,OO,88,8,18
0.5625,9,159,376,OO,88,8,18
0.142857142857143,2,74,121,OO,88,8,18
0.4375,7,243,593,OO,88,8,18
0.125,2,80,197,OO,88,8,18
0.583333333333333,7,40,76,OO,88,8,18
0.0833333333333333,1,64,93,OO,88,8,18
